,FQHC1,FQHC2,FQHC3,FQHC4,FQHC5,FQHC6,FQHC7,FQHC8,FQHC9,FQHC10,FQHC11,FQHC12,FQHC13,FQHC14,FQHC15,FQHC16,FQHC17,FQHC18,FQHC19,FQHC20,FQHC21,FQHC22,FQHC23,FQHC24,FQHC25,FQHC26,FQHC27,FQHC28,FQHC29,FQHC30,FQHC31,FQHC32,FQHC33,FQHC34,FQHC35,FQHC36,FQHC37,FQHC38,FQHC39,FQHC40,FQHC41,FQHC42,FQHC43,FQHC44,FQHC45,FQHC46,FQHC47,FQHC48,FQHC49,FQHC50,FQHC51,FQHC52,FQHC53,FQHC54,FQHC55,FQHC56,FQHC57,FQHC58,FQHC59,FQHC60,FQHC61,FQHC62,FQHC63,FQHC64,FQHC65,FQHC66,FQHC67,FQHC68,FQHC69,FQHC70,FQHC71,FQHC72,FQHC73,FQHC74,FQHC75,FQHC76,FQHC77,FQHC78,FQHC79,FQHC80,FQHC81,FQHC82,FQHC83,FQHC84,FQHC85,FQHC86,FQHC87,FQHC88,FQHC89,FQHC90,FQHC91,FQHC92,FQHC93,FQHC94,FQHC95,FQHC96,FQHC97,FQHC98,FQHC99,FQHC100,FQHC101,FQHC102,FQHC103,FQHC104,FQHC105,FQHC106,FQHC107,FQHC108,FQHC109,FQHC110,FQHC111,FQHC112,FQHC113,FQHC114,FQHC115,FQHC116,FQHC117,FQHC118,FQHC119,FQHC120,FQHC121,FQHC122,FQHC123,FQHC124,FQHC125,FQHC126,FQHC127,FQHC128,FQHC129,FQHC130,FQHC131,FQHC132,FQHC133,FQHC134,FQHC135,FQHC136,FQHC137,FQHC138,FQHC139,FQHC140,FQHC141,FQHC142,FQHC143,FQHC144,FQHC145,FQHC146,FQHC147,FQHC148,FQHC149,FQHC150,FQHC151,FQHC152,FQHC153,FQHC154,FQHC155,FQHC156,FQHC157,FQHC158,FQHC159,FQHC160,FQHC161,FQHC162,FQHC163,FQHC164,FQHC165,FQHC166,FQHC167,FQHC168,FQHC169,FQHC170,FQHC171,FQHC172,FQHC173,FQHC174,FQHC175,FQHC176,FQHC177,FQHC178,FQHC179,FQHC180,FQHC181,FQHC182,FQHC183,FQHC184,FQHC185,FQHC186,FQHC187,FQHC188,FQHC189,FQHC190,FQHC191,FQHC192,FQHC193,FQHC194,FQHC195,FQHC196,FQHC197,FQHC198,FQHC199,FQHC200,FQHC201,FQHC202,FQHC203,FQHC204,FQHC205,FQHC206,FQHC207,FQHC208,FQHC209,FQHC210,FQHC211,FQHC212,FQHC213,FQHC214,FQHC215,FQHC216,FQHC217,FQHC218,FQHC219,FQHC220,FQHC221,FQHC222,FQHC223,FQHC224,FQHC225,FQHC226,FQHC227,FQHC228,FQHC229,FQHC230,FQHC231,FQHC232,FQHC233,FQHC234,FQHC235,FQHC236,FQHC237,FQHC238,FQHC239,FQHC240,FQHC241,FQHC242,FQHC243,FQHC244,FQHC245,FQHC246,FQHC247,FQHC248,FQHC249,FQHC250,FQHC251,FQHC252,FQHC253,FQHC254,FQHC255,FQHC256,FQHC257,FQHC258,FQHC259,FQHC260,FQHC261,FQHC262,FQHC263,FQHC264,FQHC265,FQHC266,FQHC267,FQHC268,FQHC269,FQHC270,FQHC271,FQHC272,FQHC273,FQHC274,FQHC275,FQHC276,FQHC277,FQHC278,FQHC279,FQHC280,FQHC281,FQHC282,FQHC283,FQHC284,FQHC285,FQHC286,FQHC287,FQHC288,FQHC289,FQHC290,FQHC291,FQHC292,FQHC293,FQHC294,FQHC295,FQHC296,FQHC297,FQHC298,FQHC299,FQHC300,FQHC301
FQHC137,NA,857.6333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494.3333333333333,NA,NA,NA,760.3,NA,NA,827.35,NA,365.9166666666667,NA,NA,NA,NA,NA,NA,723.4166666666666,755.5666666666667,NA,NA,NA,NA,NA,778.8166666666667,NA,NA,NA,NA,NA,NA,NA,813.2666666666667,NA,NA,NA,NA,624.9166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,772.8833333333333,NA,NA,818.05,811.7166666666667,NA,NA,NA,708.9,NA,NA,NA,NA,NA,854.9833333333333,NA,NA,NA,NA,NA,832.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,759.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800.2333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.6166666666667,NA,NA,NA,NA,NA,NA,844.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,783.5833333333334,NA,NA,NA,NA,NA,NA,NA,NA,796.75,835.2666666666667,NA,NA,719.8666666666667,NA,NA,NA,NA,731,NA,803.35,NA,NA,NA,NA,NA,783.5833333333334,NA,NA,NA,NA,NA,NA,NA,740.4833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794.2833333333333,NA,774.3,572.5666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,456.15,NA,NA,NA,NA,673.1166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.3833333333333,NA,NA,NA,NA,401.65,NA,NA,NA,NA,NA,NA,NA
FQHC138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1329.3666666666666,52.016666666666666,747.2166666666667,816.2166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.16666666666666,NA,NA,NA,NA,NA,NA,NA,NA,894.5333333333333,NA,NA,NA,1042.9333333333334,NA,NA,NA,848.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.766666666666667,NA,NA,NA,NA,NA,NA,1632.4,NA,NA,NA,NA,NA,NA,NA,1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446.6833333333334,NA,NA,NA,0,NA,NA,151.21666666666667,NA,NA,NA,899.4166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.016666666666666,1088.8833333333334,850.35,NA,NA,NA,1233.8833333333334,NA,NA,NA,NA,847.1666666666666,NA,NA,150.76666666666668,NA,NA,NA,NA,NA,NA,843.9333333333333,NA,1533.5,NA,NA,NA,NA,NA,NA,91.73333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928.5833333333334,NA,NA,1044.5666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,974.3166666666667,NA,975.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925.2666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1216.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,916.1,NA,NA,916.4333333333333,NA,NA,NA,NA,NA,NA,NA,1043.45,905.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,755.7166666666667,NA
FQHC139,NA,NA,NA,NA,NA,NA,NA,NA,964.7333333333333,1014.5166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.23333333333335,NA,NA,NA,NA,879.0166666666667,NA,NA,NA,334.6166666666667,NA,NA,766.9,NA,NA,NA,NA,NA,NA,399.1166666666667,NA,NA,NA,NA,NA,1027.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308.26666666666665,NA,NA,NA,NA,1073.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508.95,NA,509.15,NA,NA,1034.4333333333334,1083.6666666666667,NA,1098.3166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063.8166666666666,NA,NA,NA,937.2833333333333,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1126.05,278.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1154.1166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027.0166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009.6833333333333,NA,NA,NA,329.75,NA,NA,NA,NA,NA,NA,NA,NA,1244.3,935.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,975.2,NA,986.15,971.95,NA,NA,NA,NA,NA,NA,NA,861.9666666666667,NA,NA,NA,NA,NA,919.1166666666667,967.3833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417.46666666666664,NA,NA,NA,NA,NA,NA,NA,NA,945.3833333333333,NA,NA,956.4166666666666,NA,NA,NA,NA,NA,NA,NA,NA,849.8,NA,NA,NA,NA
FQHC140,NA,NA,NA,NA,NA,NA,211.2,NA,NA,NA,NA,NA,288.45,NA,974.4166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.86666666666667,NA,NA,NA,NA,NA,NA,NA,172.83333333333334,NA,NA,5.383333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.316666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.7,NA,NA,NA,318.65,167.48333333333332,NA,NA,NA,NA,180.83333333333334,623.8,NA,NA,NA,NA,NA,NA,180.96666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,112.48333333333333,132.06666666666666,675.1166666666667,NA,NA,NA,292.46666666666664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.53333333333333,NA,NA,NA,697.7833333333333,NA,NA,NA,NA,169.63333333333333,NA,NA,NA,NA,135.43333333333334,NA,NA,NA,NA,173.06666666666666,NA,NA,NA,NA,NA,NA,140.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865.1666666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.76666666666668,NA,165.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.16666666666667,NA,NA,781.3666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.65,NA,NA,103.88333333333334,NA,NA,NA,NA,580.4666666666667,NA,NA,NA,114.08333333333333,NA,NA,NA,NA,NA,NA,NA,NA,280.05,24.466666666666665
FQHC141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191.5,182.53333333333333,821.4666666666667,678.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703.2333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.25,NA,NA,NA,NA,NA,NA,NA,NA,968.7666666666667,NA,NA,NA,905.0833333333334,NA,NA,NA,922.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.76666666666668,NA,NA,NA,1092,NA,NA,NA,NA,1100.85,NA,NA,NA,NA,NA,1238.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.25,NA,1078.2,0,NA,NA,NA,973.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.28333333333333,951.0333333333333,924.5833333333334,NA,NA,NA,NA,NA,NA,NA,NA,921.4166666666666,NA,NA,165.01666666666668,NA,NA,NA,NA,NA,NA,918.1833333333333,NA,NA,NA,NA,NA,NA,NA,NA,61.96666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.8333333333334,NA,NA,906.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1048.5666666666666,NA,1049.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1334.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,990.35,NA,NA,990.6833333333333,NA,NA,NA,NA,NA,NA,NA,905.5833333333334,980.1,NA,NA,NA,NA,NA,NA,NA,NA,829.9666666666667,1060.5333333333333
FQHC142,NA,447.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.6666666666666,NA,NA,1212.3666666666666,NA,NA,NA,1525.6,NA,NA,487.55,NA,1204.85,NA,NA,NA,NA,NA,70.58333333333333,1463.75,1534.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1572.5166666666667,NA,NA,NA,NA,596.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1538.5333333333333,NA,NA,1573.4333333333334,1538.3833333333334,NA,NA,NA,NA,NA,NA,NA,NA,1669.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585.3166666666666,NA,NA,NA,NA,241.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.6,NA,NA,NA,NA,NA,97.48333333333333,NA,NA,NA,108.08333333333333,NA,NA,NA,1167.9666666666667,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,615.6833333333333,NA,NA,NA,NA,NA,277.51666666666665,1533.9333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.8333333333333,NA,NA,NA,NA,NA,NA,NA,44.083333333333336,NA,NA,NA,NA,1461.5333333333333,NA,NA,385.3833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,487.8333333333333,NA,NA,NA,NA,NA,NA,NA,539.0833333333334,NA,NA,NA,NA,34.733333333333334,NA,NA,NA,NA,NA,NA,NA,NA,956.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1249.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.1,NA,NA,NA,NA,1180.9333333333334,NA,NA,NA,NA,NA,NA,NA
FQHC143,NA,NA,NA,NA,NA,NA,NA,325.1166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,980.9,1246.3666666666666,NA,1015.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.3166666666667,NA,969.0833333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044.0666666666666,238.31666666666666,NA,NA,NA,264.3666666666667,NA,NA,NA,NA,NA,834.7833333333333,NA,NA,NA,NA,NA,1164.7166666666667,616.4166666666666,NA,NA,NA,389.5,1314.6333333333334,NA,NA,NA,374.48333333333335,NA,NA,NA,1725.45,1200.6833333333334,1038.4333333333334,NA,NA,NA,NA,NA,1208.45,NA,NA,NA,NA,NA,1446,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,359.0833333333333,NA,NA,1077.9666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.9833333333333,NA,1675.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1364.2833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,946.2666666666667,NA,NA,NA,NA,NA,NA,336.6,NA,NA,NA,NA,NA,NA,1445.9,NA,NA,NA,NA,NA,NA,NA,1289.4166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332.1333333333333,NA,NA,96.85,NA,237.86666666666667,NA,NA,880.4666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FQHC144,NA,NA,NA,NA,NA,NA,726.2166666666667,NA,NA,NA,NA,NA,1055.15,NA,861.9333333333333,NA,NA,NA,678.8833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.3833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907.0166666666667,NA,NA,NA,NA,NA,NA,NA,945.05,NA,NA,113.93333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811.2833333333333,NA,NA,NA,678.55,818.5166666666667,NA,NA,NA,NA,68.35,463.5833333333333,410.8833333333333,NA,NA,NA,NA,NA,68.48333333333333,408.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.38333333333334,NA,NA,NA,0,894.1,305.78333333333336,NA,NA,NA,709.5833333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943.0833333333334,NA,NA,NA,464.5833333333333,NA,NA,NA,NA,946.2,NA,NA,NA,NA,931.3166666666667,NA,NA,NA,NA,952,NA,NA,NA,NA,NA,NA,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826.7666666666667,NA,826.1833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883.0333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.55,NA,NA,890.25,NA,NA,NA,NA,NA,NA,NA,NA,896.9333333333333,NA,NA,NA,NA,NA,NA,NA,NA,1044.4,122.91666666666667
FQHC145,NA,NA,NA,NA,NA,NA,282.1333333333333,NA,NA,NA,NA,NA,171.68333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,NA,NA,NA,NA,NA,NA,NA,51.63333333333333,NA,NA,134.03333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.61666666666666,NA,NA,NA,284.1,136.41666666666666,NA,NA,NA,NA,933.5666666666667,529.0666666666667,529.4333333333333,NA,NA,NA,NA,NA,933.6833333333333,526.6333333333333,NA,NA,NA,NA,NA,818.7333333333333,NA,NA,NA,NA,NA,132.48333333333332,NA,NA,NA,898.05,0,592.8,NA,NA,NA,266.8666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.28333333333333,NA,NA,NA,603.05,NA,NA,NA,NA,53.38333333333333,NA,NA,NA,NA,490.56666666666666,NA,NA,NA,NA,58.916666666666664,NA,NA,NA,NA,NA,NA,892.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.21666666666667,NA,78.13333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.35,NA,NA,29.183333333333334,NA,NA,NA,NA,1002.35,NA,NA,NA,18.333333333333332,NA,NA,NA,NA,NA,NA,NA,NA,160.93333333333334,143.01666666666668
FQHC146,NA,NA,NA,NA,NA,NA,420.76666666666665,NA,NA,NA,NA,NA,749.7,NA,1143.8833333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1172.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601.5666666666667,NA,NA,NA,NA,NA,NA,NA,639.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,665.1166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.81666666666666,NA,NA,NA,373.1,513.05,NA,NA,NA,NA,350.6,166.88333333333333,692.8333333333334,NA,NA,NA,NA,NA,350.73333333333335,690.0333333333333,NA,NA,NA,NA,NA,424.78333333333336,NA,NA,NA,NA,NA,671.8166666666667,NA,NA,NA,305.5833333333333,588.65,0,NA,NA,NA,404.1333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,637.6333333333333,NA,NA,NA,176.01666666666668,NA,NA,NA,NA,640.7333333333333,NA,NA,NA,NA,625.85,NA,NA,NA,NA,646.55,NA,511.6,NA,NA,NA,NA,304.1166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.3166666666667,NA,520.7333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577.5666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585.1,NA,NA,584.8,NA,NA,NA,NA,NA,NA,NA,NA,591.4833333333333,NA,NA,NA,NA,NA,NA,NA,NA,738.95,682.35
FQHC147,NA,NA,1328.4166666666667,NA,1783.3833333333334,1136.6166666666666,NA,NA,NA,NA,NA,NA,NA,NA,NA,1684.6166666666666,NA,NA,NA,NA,NA,NA,NA,1757.2166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.8333333333334,NA,1448.25,NA,NA,NA,NA,NA,NA,NA,NA,1132.9833333333333,NA,NA,NA,NA,NA,NA,710.3,NA,NA,NA,1230.8333333333333,NA,NA,NA,NA,NA,9.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145.7333333333333,NA,NA,NA,NA,879.0666666666667,NA,NA,NA,NA,NA,NA,NA,NA,1914.0833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1123.55,NA,NA,NA,NA,NA,82.13333333333334,NA,NA,NA,NA,NA,NA,NA,NA,1154.0333333333333,NA,NA,862.0333333333333,NA,860.3,NA,NA,NA,NA,NA,NA,740.4333333333333,1049.1833333333334,NA,NA,NA,NA,NA,NA,NA,536.4666666666667,1943.6833333333334,NA,NA,NA,NA,NA,NA,1022.9,1449.15,1005.9333333333333,NA,NA,NA,NA,NA,NA,1492.0666666666666,NA,647.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.0666666666667,NA,346.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1165.7,NA,NA,NA,NA,1433.2666666666667,NA,NA,NA,NA,NA,NA,NA,1526.7166666666667,NA,NA,NA,1433.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840.6833333333334,NA,NA,NA,NA,NA
