,FQHC1,FQHC2,FQHC3,FQHC4,FQHC5,FQHC6,FQHC7,FQHC8,FQHC9,FQHC10,FQHC11,FQHC12,FQHC13,FQHC14,FQHC15,FQHC16,FQHC17,FQHC18,FQHC19,FQHC20,FQHC21,FQHC22,FQHC23,FQHC24,FQHC25,FQHC26,FQHC27,FQHC28,FQHC29,FQHC30,FQHC31,FQHC32,FQHC33,FQHC34,FQHC35,FQHC36,FQHC37,FQHC38,FQHC39,FQHC40,FQHC41,FQHC42,FQHC43,FQHC44,FQHC45,FQHC46,FQHC47,FQHC48,FQHC49,FQHC50,FQHC51,FQHC52,FQHC53,FQHC54,FQHC55,FQHC56,FQHC57,FQHC58,FQHC59,FQHC60,FQHC61,FQHC62,FQHC63,FQHC64,FQHC65,FQHC66,FQHC67,FQHC68,FQHC69,FQHC70,FQHC71,FQHC72,FQHC73,FQHC74,FQHC75,FQHC76,FQHC77,FQHC78,FQHC79,FQHC80,FQHC81,FQHC82,FQHC83,FQHC84,FQHC85,FQHC86,FQHC87,FQHC88,FQHC89,FQHC90,FQHC91,FQHC92,FQHC93,FQHC94,FQHC95,FQHC96,FQHC97,FQHC98,FQHC99,FQHC100,FQHC101,FQHC102,FQHC103,FQHC104,FQHC105,FQHC106,FQHC107,FQHC108,FQHC109,FQHC110,FQHC111,FQHC112,FQHC113,FQHC114,FQHC115,FQHC116,FQHC117,FQHC118,FQHC119,FQHC120,FQHC121,FQHC122,FQHC123,FQHC124,FQHC125,FQHC126,FQHC127,FQHC128,FQHC129,FQHC130,FQHC131,FQHC132,FQHC133,FQHC134,FQHC135,FQHC136,FQHC137,FQHC138,FQHC139,FQHC140,FQHC141,FQHC142,FQHC143,FQHC144,FQHC145,FQHC146,FQHC147,FQHC148,FQHC149,FQHC150,FQHC151,FQHC152,FQHC153,FQHC154,FQHC155,FQHC156,FQHC157,FQHC158,FQHC159,FQHC160,FQHC161,FQHC162,FQHC163,FQHC164,FQHC165,FQHC166,FQHC167,FQHC168,FQHC169,FQHC170,FQHC171,FQHC172,FQHC173,FQHC174,FQHC175,FQHC176,FQHC177,FQHC178,FQHC179,FQHC180,FQHC181,FQHC182,FQHC183,FQHC184,FQHC185,FQHC186,FQHC187,FQHC188,FQHC189,FQHC190,FQHC191,FQHC192,FQHC193,FQHC194,FQHC195,FQHC196,FQHC197,FQHC198,FQHC199,FQHC200,FQHC201,FQHC202,FQHC203,FQHC204,FQHC205,FQHC206,FQHC207,FQHC208,FQHC209,FQHC210,FQHC211,FQHC212,FQHC213,FQHC214,FQHC215,FQHC216,FQHC217,FQHC218,FQHC219,FQHC220,FQHC221,FQHC222,FQHC223,FQHC224,FQHC225,FQHC226,FQHC227,FQHC228,FQHC229,FQHC230,FQHC231,FQHC232,FQHC233,FQHC234,FQHC235,FQHC236,FQHC237,FQHC238,FQHC239,FQHC240,FQHC241,FQHC242,FQHC243,FQHC244,FQHC245,FQHC246,FQHC247,FQHC248,FQHC249,FQHC250,FQHC251,FQHC252,FQHC253,FQHC254,FQHC255,FQHC256,FQHC257,FQHC258,FQHC259,FQHC260,FQHC261,FQHC262,FQHC263,FQHC264,FQHC265,FQHC266,FQHC267,FQHC268,FQHC269,FQHC270,FQHC271,FQHC272,FQHC273,FQHC274,FQHC275,FQHC276,FQHC277,FQHC278,FQHC279,FQHC280,FQHC281,FQHC282,FQHC283,FQHC284,FQHC285,FQHC286,FQHC287,FQHC288,FQHC289,FQHC290,FQHC291,FQHC292,FQHC293,FQHC294,FQHC295,FQHC296,FQHC297,FQHC298,FQHC299,FQHC300,FQHC301,PPHC1,PPHC2,PPHC3,PPHC4,PPHC5,PPHC6,PPHC7,PPHC8,PPHC9,PPHC10,PPHC11,PPHC12,PPHC13,PPHC14,PPHC15,PPHC16,PPHC17,PPHC18,PPHC19,PPHC20,PPHC21,PPHC22,PPHC23,PPHC24,PPHC25,PPHC26,PPHC27,PPHC28,PPHC29,PPHC30,PPHC31,PPHC32,PPHC33,PPHC34,PPHC35,PPHC36,PPHC37,PPHC38,PPHC39,PPHC40,PPHC41,PPHC42,PPHC43,PPHC44,PPHC45,PPHC46,PPHC47,PPHC48,PPHC49,PPHC50,PPHC51,PPHC52,PPHC53,PPHC54,PPHC55,PPHC56,PPHC57,PPHC58,PPHC59,PPHC60,PPHC61,PPHC62,PPHC63,PPHC64,PPHC65,PPHC66,PPHC67,PPHC68,PPHC69,PPHC70,PPHC71,PPHC72,PPHC73,PPHC74,PPHC75,PPHC76,PPHC77,PPHC78,PPHC79,PPHC80,PPHC81,PPHC82,PPHC83,PPHC84,PPHC85,PPHC86,PPHC87,PPHC88,PPHC89,PPHC90,PPHC91,PPHC92,PPHC93,PPHC94,PPHC95,PPHC96,PPHC97,PPHC98,PPHC99,PPHC100,PPHC101,PPHC102,PPHC103,PPHC104,PPHC105,PPHC106,PPHC107,PPHC108,PPHC109,PPHC110
FQHC200,,,,86.4,,,,,,,,,,,,,59.0,,,95.85,,,49.85,,,,,,,,,,,,,,,,,,29.933333333333334,,,,,,,,,,,,,,63.3,,,,,,,44.31666666666667,,,,,,,,,,,,,,,,,,,,,,69.5,145.36666666666667,,,,,,,,,,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.61666666666667,,,,,,,,,,,41.31666666666667,,,,,,,,,,,,64.86666666666666,,,,,,,,,,,,24.366666666666667,,,,,,,,72.26666666666667,,,,,,43.65,,,,,,,,,,,23.7,,,,,70.25,,,,,,,,,74.03333333333333,0.0,30.466666666666665,,,,3.1333333333333333,,,,,92.16666666666667,,,,,,,,,,,,,92.3,,,18.283333333333335,10.216666666666667,,,,,,,61.016666666666666,,,,,,,16.233333333333334,,,,,,,,,,,,78.46666666666667,,,,,,,,,,,,97.75,,,,,,40.43333333333333,,,,,,,,,,35.516666666666666,,,,,62.81666666666667,,,,,,,,,,,,,28.35,,,,,,,,,,,,67.38333333333334,,,,,,,72.93333333333334,618.1666666666666,,,93.41666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,46.1,2.95,55.46666666666667,50.88333333333333,21.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,
FQHC201,,,,126.1,,,,,,,,,,,,,75.65,,,98.13333333333334,,,52.03333333333333,,,,,,,,,,,,,,,,,,23.633333333333333,,,,,,,,,,,,,,79.95,,,,,,,16.933333333333334,,,,,,,,,,,,,,,,,,,,,,86.15,168.9,,,,,,,,,,51.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8,,,,,,,,,,,44.516666666666666,,,,,,,,,,,,62.11666666666667,,,,,,,,,,,,52.15,,,,,,,,42.15,,,,,,45.266666666666666,,,,,,,,,,,28.6,,,,,40.13333333333333,,,,,,,,,63.28333333333333,37.9,0.0,,,,40.6,,,,,99.7,,,,,,,,,,,,,99.96666666666667,,,64.06666666666666,45.71666666666667,,,,,,,79.28333333333333,,,,,,,48.15,,,,,,,,,,,,71.85,,,,,,,,,,,,107.06666666666666,,,,,,69.63333333333334,,,,,,,,,,51.9,,,,,96.33333333333333,,,,,,,,,,,,,59.88333333333333,,,,,,,,,,,,67.73333333333333,,,,,,,92.76666666666667,,,,96.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.483333333333334,16.566666666666666,38.166666666666664,74.8,59.88333333333333,53.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.15,,,,,,,
FQHC202,,,,,,,,155.48333333333332,,,,,,,,,,51.46666666666667,,,75.86666666666666,,,229.86666666666667,165.83333333333334,,,,,,169.33333333333334,,,,,,,,,,,,,94.15,181.11666666666667,,,,,,,,,269.25,,,,,,,,,,,,,,,,,,,51.983333333333334,,50.96666666666667,,,,,,,,,,,,,,82.38333333333334,202.05,,,,208.96666666666667,,,714.85,,,,,,,,,146.76666666666668,281.71666666666664,,,,160.68333333333334,,,,,164.4,,,,,,84.41666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.25,,,98.73333333333333,,,,,,,,,,132.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.7,,,,,,0.0,,,,,,,126.73333333333333,,,,,920.2666666666667,,,,,,,,,,944.15,,,,,,,,,,,,,,,,,,,,,,,,,239.76666666666668,,,,,,,,,145.4,,,175.15,,220.7,,,,,,,,,239.41666666666666,,,,,,,,614.0166666666667,,,,239.31666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.73333333333333,543.7666666666667,,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.53333333333333,151.33333333333334,,226.81666666666666,,,,,,,,,,,,,,,
FQHC203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.08333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,25.65,,,,,,,214.73333333333332,,,,512.5166666666667,,,,,116.86666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.1666666666667,,,,,,,,177.43333333333334,,,,,,87.66666666666667,,,,,,,,,,,,,,,509.15,,672.9333333333333,,,,,,,,,259.98333333333335,,,,,,,,,,,,,,,,,,20.25,,,,,0.55,,,,,,922.5166666666667,,,,,,,,,,,,,,,,0.0,,,,,,,,243.83333333333334,,197.51666666666668,,,,189.45,,,,,,,,,,,,,,569.4333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.416666666666664,85.63333333333334,,,,,153.55,,,130.26666666666668,,,,,,,,,,,,,,,,,,,,,183.28333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.68333333333334,,,,,,,,,,,,,84.81666666666666,,,,,,,174.93333333333334,,,,,,,,,,,,,,,,,,,,,,,
FQHC204,,,788.5166666666667,,694.2833333333333,66.26666666666667,,,,,,,,,,689.8166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,675.3,,667.1833333333333,,,,,,,,,757.5,,,,,,,776.7166666666667,,,,,,,,,,256.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.75,,,,,349.26666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.11666666666667,,,,712.45,,,,,,624.4833333333333,,,,,,,,,98.95,,,112.23333333333333,,119.26666666666667,,,,,,,738.3833333333333,105.86666666666666,,,,,,,,391.9166666666667,817.9333333333333,,,,,,,40.35,,736.0,,,,,,,0.0,,189.86666666666667,,,,,,,,,,,,,,,,,,,,,,,42.166666666666664,,893.8333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81666666666666,,,,,,,,,,,696.0833333333334,,,,,,,,,,,,,,,,,,267.43333333333334,,,,,,,,,652.7333333333333,,,,,,,,,,,,,,,,,,,,631.35,,,,,,,,,,,,,,,,,,,713.1833333333333,,650.4666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.38333333333333,,,,,,,,
FQHC205,,,,84.65,,,,,,,,,,,,,56.5,,,94.21666666666667,,,50.483333333333334,,,,,,,,,,,,,,,,,,32.61666666666667,,,,,,,,,,,,,,60.8,,,,,,,40.916666666666664,,,,,,,,,,,,,,,,,,,,,,67.0,130.01666666666668,,,,,,,,,,39.56666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.46666666666667,,,,,,,,,,,54.53333333333333,,,,,,,,,,,,65.56666666666666,,,,,,,,,,,,25.05,,,,,,,,66.4,,,,,,44.28333333333333,,,,,,,,,,,27.683333333333334,,,,,64.38333333333334,,,,,,,,,74.73333333333333,3.1333333333333333,35.733333333333334,,,,0.0,,,,,88.3,,,,,,,,,,,,,90.56666666666666,,,18.983333333333334,13.033333333333333,,,,,,,58.06666666666667,,,,,,,13.4,,,,,,,,,,,,79.15,,,,,,,,,,,,95.9,,,,,,44.083333333333336,,,,,,,,,,36.166666666666664,,,,,65.13333333333334,,,,,,,,,,,,,28.983333333333334,,,,,,,,,,,,67.15,,,,,,,69.9,618.3833333333333,,,91.51666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.566666666666666,48.78333333333333,6.083333333333333,53.483333333333334,48.96666666666667,18.416666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.36666666666667,,,,,,,
FQHC206,,,910.0,,262.6333333333333,780.8166666666667,,,,,,,,,,811.3,,,,,,,,,,,,,,,,,,,,,,,,,,,74.1,,,,,,,,,,,878.9833333333333,,,,,,,898.2,,,,,,,,,,377.5833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.6333333333333,,,,,1081.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.6,,,,833.9333333333333,,,,,,745.9666666666667,,,,,,,,,160.43333333333334,,,143.71666666666667,,150.75,,,,,,,859.8666666666667,789.95,,,,,,,,391.4,939.4166666666666,,,,,,,91.83333333333333,,857.4833333333333,,,,,,,769.3666666666667,,0.0,,,,,,,,,,,,,,,,,,,,,,,93.65,,1015.3166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.08333333333334,,,,,780.9833333333333,,,,,,321.53333333333336,,,,,,,,,,,,,,,,,,999.4666666666667,,,,,,,,,774.2166666666667,,,,,,,,,,,,,,,,,,,,752.8333333333334,,,,,,,,,,,,,,,,,,,834.6666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.86666666666666,,,,,,,,
FQHC207,,,,235.56666666666666,,,,,,,,,,,,,,,,237.28333333333333,,,,,,,287.6,,362.53333333333336,,,,,,,271.93333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,298.4166666666667,,,,,,,,,,,,,,,,,,,,,,,339.31666666666666,,,,,,,,,,,,,,,,,,150.31666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.85,,,,,,,,,,,,,,126.91666666666667,286.0833333333333,,,,,,,,,,,,,,438.55,,,,,,,,,,,,,,,,,,,,,,436.53333333333336,,,,,,,,288.68333333333334,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.3166666666667,,,,125.56666666666666,,,,,,,,,,,,,,,,,,,,,371.48333333333335,,,190.61666666666667,,,,,,,,,,,,,121.45,,,,,,,,,,,,,,,,,,717.65,,,51.3,,,,281.78333333333336,,,,,381.6,,,,291.76666666666665,,,,,,653.5833333333334,,,,,,,,,,,,,,,,299.2,,,,,,,,,,,,,,,,,,,,,,,,,,
FQHC208,,,,,,,,,48.25,37.93333333333333,,,,,,,,,,,,193.26666666666668,,,,,170.81666666666666,,,,,125.36666666666666,,,,157.48333333333332,,,113.43333333333334,,,,,,,153.8,,,,,,,,,,,,,,,,,140.63333333333333,,,,,66.1,,,,,,,,,,,,,198.83333333333334,,,,,,,,,,,,75.98333333333333,,,153.75,,153.95,87.25,,,42.016666666666666,,119.91666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.83333333333333,,,,192.1,,,,,,,,,,,,,,,166.4,,,,,,,,,,,,,,,,,,,66.03333333333333,,,,,,,,,,71.13333333333334,,,,,,,,,,,67.65,,,,147.18333333333334,,,,,,,,,,0.0,,,,,,,,,,,,,,89.83333333333333,,,,,,,,,,,,,,,20.5,,82.5,87.81666666666666,,,,,,,,98.21666666666667,,,,,,55.166666666666664,109.81666666666666,,,,,,,,,,,,,,,,,,,,,189.03333333333333,,,,,,,,,121.36666666666666,,,139.16666666666666,,,,,,,,,103.25,,,,,99.65,112.93333333333334,,,25.683333333333334,,,,,,,,,,471.5,162.03333333333333,,,,45.78333333333333,,,,,,47.2,,,,,,,,,,,39.983333333333334,85.38333333333334,,,,70.21666666666667,,,,184.05,,,,,,,153.53333333333333,,,69.65,50.0,,,,,152.56666666666666,,,,,,132.7,,,,,,,,,,,,,,,,202.73333333333332,,,,,,,,,,,,,77.0,,,,224.26666666666668,,,,,,159.91666666666666,77.83333333333333,,
FQHC209,,,,,,,,25.766666666666666,,,,,,,,,,39.7,,,59.03333333333333,,,96.76666666666667,92.98333333333333,,,,,,63.86666666666667,,,,,,,,,,,,,118.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.91666666666667,,71.75,,,,,,,,,,,,,,69.86666666666666,51.9,,,,37.81666666666667,,,686.7666666666667,,,132.25,,,,,,110.33333333333333,35.233333333333334,,,,33.766666666666666,217.46666666666667,,,,45.11666666666667,,,,,,90.55,,,,,,,,,,,,220.05,,,,,,,,,,,,,,,,,,28.166666666666668,,,74.08333333333333,,,,,,,,,,96.41666666666667,,,,,,,,,,,,,,,,,,,240.26666666666668,,,,,,,,,,,,,,,,,,133.51666666666668,,,,,,,0.0,,,,,686.65,,,,,,,,,,684.6833333333333,,,,,,,,,,,,,,,,,,,,,,,,,774.9833333333333,,,,,,,,,12.583333333333334,,,57.43333333333333,,64.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.916666666666664,,,109.18333333333334,,,,201.66666666666666,,,,,,,,,,,,233.51666666666668,141.83333333333334,100.8,163.7,,,,,,,,,,,,,,,,,,,,,,,,,,32.81666666666667,19.183333333333334,,85.1,,,,,,,,,,,,,,,
FQHC210,,,,7.5,,,,,,,,,,,,,149.83333333333334,,,7.516666666666667,,,,,,,,,,,,,,,,,,,,,112.71666666666667,,,,,,,,,,,,,,154.13333333333333,,,,,,,121.93333333333334,,,,,,,,,,,,,,,,,,,,,,159.33333333333334,50.68333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.43333333333334,,,,,,,,,,,,,,,,,119.36666666666666,,,,,,,130.3,,,,,,,,135.91666666666666,,,,,,,,,,,,,,,,,108.9,,,,,127.21666666666667,,,,,,,,,,99.4,113.71666666666667,,,,96.6,,135.21666666666667,,,0.0,,,,,,,,,,,,,2.35,,,124.2,116.81666666666666,,,,,,,153.76666666666668,,,,,,,111.13333333333334,,,,,,,,,,,,,,,,,,,,,,,,3.8333333333333335,,,,,,142.78333333333333,,,,,,,,,,138.05,,,,,169.71666666666667,,,,,,177.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,164.75,680.2833333333333,,,20.35,,,,,,,637.1,,,,,,,,,,,,,,,,,,,,,533.35,,,,,,,,,,,,,,,,,,,,132.63333333333333,124.55,100.06666666666666,71.66666666666667,84.65,116.93333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.21666666666667,,,,,,,
FQHC211,,912.5833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.3333333333334,,,,,,,,,,,,,,,,,,851.95,,,,,,,,,,,,240.8,,,,,,,95.6,,,,,,,,,191.11666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.8,,,,,,,,,,68.53333333333333,,,,,,,,,,,902.9166666666666,,,,848.2333333333333,,,,,,,,,828.6333333333333,,,,,,,744.1833333333333,,,,,,,,,77.23333333333333,,,,,,,,,,,,,,,,,,220.48333333333332,,,,,230.35,,,,,905.4,,,,,,885.2166666666667,,,,,,,,,,,231.91666666666666,,,,,,,,0.0,929.6166666666667,115.13333333333334,,,,,,,851.8166666666667,,,,,,,,887.3166666666667,,,,,,,,,,929.6166666666667,,,,,,,,,,,,,807.4666666666667,,,,,,,,,,,,,,,,,213.63333333333333,173.18333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.0,,,,,,,,,,,,,,,,,,,,,,,,,,363.06666666666666,,,,,739.8333333333334,,88.55,,,,,,,,,,,,,844.7166666666667,,,,,,,,,,
FQHC212,,144.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.3,,,123.43333333333334,,,,,,,113.58333333333333,,119.28333333333333,,,,,,122.91666666666667,,,,,,,,,,,,,,,,,,,,,118.41666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.51666666666668,,,,,,,,,,,,,,,,,,,,,120.85,,,,141.55,,,,170.73333333333332,,,,,104.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.43333333333333,,,,,,964.8333333333334,177.96666666666667,,,,,,,,,,,,,,,,,,866.9,0.0,,,,,,,,138.78333333333333,,,,,,,,124.65,,,,,,,,,,,,,,,,,,17.783333333333335,,,,,94.51666666666667,,,,,,,,,85.48333333333333,,,,,,,,,,116.11666666666666,,,,,,,,243.71666666666667,,,,,,,,,,,108.71666666666667,,,,,95.35,,,,,,,,,,,283.4,,107.88333333333334,82.06666666666666,,,,,,,,,,,,,,,,,,,,,,,192.43333333333334,163.38333333333333,,,,,,,,164.6,,,,,,,,,,,,,,,102.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.68333333333334,,,191.71666666666667,,,,,,66.55,,,,,92.6,152.9,,,,,,164.71666666666667,,,,
FQHC213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.5,,,,617.5333333333333,,,,,,,,,,,,,,270.4166666666667,,,,,,,,,,,,174.56666666666666,,,,,,,39.95,,,,,,,,,142.88333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.71666666666664,,,,,,,,,,35.516666666666666,,,,,,,,,,,304.8333333333333,,,417.75,281.85,,,,,,,,,249.8,,,,,,,700.95,,,,,,,,,48.516666666666666,,,,,,,,,,,,,,,,,,172.25,,,,,182.11666666666667,,,,,,,,,,,,,,,,,,,,,,183.68333333333334,,,,,,,,127.1,,0.0,,,,,,,279.98333333333335,,,,,,,,369.85,,,,,,,,,,,,,,,,,,,,,,,241.63333333333333,,,,,,,,,,,,,,,,,165.4,124.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.16666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,113.55,,,,,640.8833333333333,,22.8,,,,,,,,,,,,,300.8833333333333,,,,,,,,,,
FQHC214,413.1333333333333,,,,,,,734.8333333333334,,,,,,,,,,376.26666666666665,,,,,,,,,,,,,,,,,,,,750.5,,,,,,746.2166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.2666666666667,,692.3833333333333,,,,,,,,,,,,,,,816.2333333333333,,,,741.8166666666667,,,1646.6833333333334,,,147.0,,,,,,,815.15,,,,777.05,,,,,738.1,,,,,,711.0166666666667,,,,,,,,742.5666666666667,,,,,,,,,,,,,,,,,,,,,,773.3166666666667,,,,,,,,,,,,1041.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.3333333333334,,,,,,,325.1666666666667,,,,,0.0,,,,,,,,,,21.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.7333333333333,,,794.55,,822.3833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.7166666666667,,,,,,,,,,,,,,,798.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.5666666666667,,,689.1333333333333,,,,165.95,,,,,,,,,,,,193.8,148.11666666666667,139.6,174.23333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,761.3666666666667,730.9666666666667,,,,,,,,,,,,,,,,237.95,250.75
FQHC215,698.0833333333334,,,,,,,586.9666666666667,,,,,,,,,,,,,,,,,,,,1392.85,,,,,,,,,,601.2833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.0833333333334,,620.0666666666667,,,,605.9833333333333,,,1931.6333333333334,,,512.8833333333333,,,,,,,,,,,607.0,,,,,,,,,,,,,,,,,,,675.8666666666667,,,,,,,,,,,,,,,,,,,,,,583.4,,,,1357.05,,,1306.6333333333334,,,,,1506.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.8833333333333,0.0,,,,,,,,,610.5166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.6833333333333,,,1183.8666666666666,,614.3333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.4666666666667,,,,,,,,,,,,,,,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.9,,,,,,,,1184.15,,,,533.3166666666667,496.8,460.03333333333336,504.18333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,595.7333333333333,583.1,,,,,,,,,,,,,,,,539.3833333333333,1234.85
FQHC216,,,,,,,,,,,314.48333333333335,132.1,84.88333333333334,186.35,,,,,,,,,,,,196.31666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.96666666666667,,,,,,,,,84.48333333333333,,,,268.26666666666665,,,,67.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.8,,,,,,,155.7,,,,,,,,126.05,,,,,,,,,,,,,,149.53333333333333,,,,114.51666666666667,,,138.35,,,,83.96666666666667,,,,,,,,,,,,,,,,132.35,286.43333333333334,69.48333333333333,,,,119.58333333333333,,,,,66.31666666666666,,,148.61666666666667,,,,,,,60.733333333333334,,173.61666666666667,,,,,,,124.5,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,237.68333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.83333333333333,,,,,,,,,,,246.8,65.63333333333334,,,,,,,,,79.76666666666667,,,,147.68333333333334,,,,,,,,,,,113.25,,,,,,,,,,,207.73333333333332,,64.83333333333333,,,,,,,,,,,,,,,,,,,,,163.55,,,,,,,,,,,,178.86666666666667,,,,,,,,,,,,,,,,140.2,111.26666666666667,121.08333333333333,113.68333333333334,,,,77.55,,,169.8,,,,500.73333333333335,,,,,,,,,,,,,,85.01666666666667,266.18333333333334,,,,,
FQHC217,,,,,,,,,,,52.75,181.86666666666667,,193.4,,,,,,,,,,,,202.95,,,,,,,,153.86666666666667,,,,,,,,,,,,,,,,,,,,,,,146.11666666666667,,,180.03333333333333,,,,,,,,,,101.71666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.78333333333333,878.1166666666667,,,,,,,,,,,,,,,,,,,,30.566666666666666,,,,,,136.45,,,,,,157.26666666666668,,,148.08333333333334,,,,,,,,,,,,,,,,,,,,172.56666666666666,78.36666666666666,,,864.2,,,,,,,,,,168.66666666666666,523.75,,,,,347.3333333333333,,,,,,,,,,132.56666666666666,,,,,,,,,,,,347.6166666666667,,,,,,,,,,,,,,0.0,,114.28333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.0166666666667,,,,,,,,,,,,,,,,,,,553.9,,,,,,89.23333333333333,,,93.68333333333334,,,626.7166666666667,,,,,,,,,,106.15,,,,,,,,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.46666666666664,,,,,,,,,,,,,,,,,,,,,,,155.95,,,,,,,,,,,,,,,,,,,42.38333333333333,,,,,,,,,184.16666666666666,182.41666666666666,143.23333333333332,165.93333333333334,,,,,,,156.11666666666667,,,,92.53333333333333,,,,,,,,,,,,,,,253.23333333333332,,,,,
