,FQHC1,FQHC2,FQHC3,FQHC4,FQHC5,FQHC6,FQHC7,FQHC8,FQHC9,FQHC10,FQHC11,FQHC12,FQHC13,FQHC14,FQHC15,FQHC16,FQHC17,FQHC18,FQHC19,FQHC20,FQHC21,FQHC22,FQHC23,FQHC24,FQHC25,FQHC26,FQHC27,FQHC28,FQHC29,FQHC30,FQHC31,FQHC32,FQHC33,FQHC34,FQHC35,FQHC36,FQHC37,FQHC38,FQHC39,FQHC40,FQHC41,FQHC42,FQHC43,FQHC44,FQHC45,FQHC46,FQHC47,FQHC48,FQHC49,FQHC50,FQHC51,FQHC52,FQHC53,FQHC54,FQHC55,FQHC56,FQHC57,FQHC58,FQHC59,FQHC60,FQHC61,FQHC62,FQHC63,FQHC64,FQHC65,FQHC66,FQHC67,FQHC68,FQHC69,FQHC70,FQHC71,FQHC72,FQHC73,FQHC74,FQHC75,FQHC76,FQHC77,FQHC78,FQHC79,FQHC80,FQHC81,FQHC82,FQHC83,FQHC84,FQHC85,FQHC86,FQHC87,FQHC88,FQHC89,FQHC90,FQHC91,FQHC92,FQHC93,FQHC94,FQHC95,FQHC96,FQHC97,FQHC98,FQHC99,FQHC100,FQHC101,FQHC102,FQHC103,FQHC104,FQHC105,FQHC106,FQHC107,FQHC108,FQHC109,FQHC110,FQHC111,FQHC112,FQHC113,FQHC114,FQHC115,FQHC116,FQHC117,FQHC118,FQHC119,FQHC120,FQHC121,FQHC122,FQHC123,FQHC124,FQHC125,FQHC126,FQHC127,FQHC128,FQHC129,FQHC130,FQHC131,FQHC132,FQHC133,FQHC134,FQHC135,FQHC136,FQHC137,FQHC138,FQHC139,FQHC140,FQHC141,FQHC142,FQHC143,FQHC144,FQHC145,FQHC146,FQHC147,FQHC148,FQHC149,FQHC150,FQHC151,FQHC152,FQHC153,FQHC154,FQHC155,FQHC156,FQHC157,FQHC158,FQHC159,FQHC160,FQHC161,FQHC162,FQHC163,FQHC164,FQHC165,FQHC166,FQHC167,FQHC168,FQHC169,FQHC170,FQHC171,FQHC172,FQHC173,FQHC174,FQHC175,FQHC176,FQHC177,FQHC178,FQHC179,FQHC180,FQHC181,FQHC182,FQHC183,FQHC184,FQHC185,FQHC186,FQHC187,FQHC188,FQHC189,FQHC190,FQHC191,FQHC192,FQHC193,FQHC194,FQHC195,FQHC196,FQHC197,FQHC198,FQHC199,FQHC200,FQHC201,FQHC202,FQHC203,FQHC204,FQHC205,FQHC206,FQHC207,FQHC208,FQHC209,FQHC210,FQHC211,FQHC212,FQHC213,FQHC214,FQHC215,FQHC216,FQHC217,FQHC218,FQHC219,FQHC220,FQHC221,FQHC222,FQHC223,FQHC224,FQHC225,FQHC226,FQHC227,FQHC228,FQHC229,FQHC230,FQHC231,FQHC232,FQHC233,FQHC234,FQHC235,FQHC236,FQHC237,FQHC238,FQHC239,FQHC240,FQHC241,FQHC242,FQHC243,FQHC244,FQHC245,FQHC246,FQHC247,FQHC248,FQHC249,FQHC250,FQHC251,FQHC252,FQHC253,FQHC254,FQHC255,FQHC256,FQHC257,FQHC258,FQHC259,FQHC260,FQHC261,FQHC262,FQHC263,FQHC264,FQHC265,FQHC266,FQHC267,FQHC268,FQHC269,FQHC270,FQHC271,FQHC272,FQHC273,FQHC274,FQHC275,FQHC276,FQHC277,FQHC278,FQHC279,FQHC280,FQHC281,FQHC282,FQHC283,FQHC284,FQHC285,FQHC286,FQHC287,FQHC288,FQHC289,FQHC290,FQHC291,FQHC292,FQHC293,FQHC294,FQHC295,FQHC296,FQHC297,FQHC298,FQHC299,FQHC300,FQHC301,>>>>>>> a8fed069e83b261ebb5fea78dfd573ee0d8885fc:Coordinates_FQHC_address.csv
FQHC143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FQHC144,340.26666666666665,,,,,,72.21666666666667,,,,,,121.16666666666667,,94.36666666666666,,,,85.61666666666666,,,,,,,,,366.03333333333336,,,,,,,156.83333333333334,,,233.46666666666667,,,,,,,,,,,,,89.36666666666666,,,,,,,1190.5,172.53333333333333,,,,,,,98.36666666666666,,,,,,,,88.11666666666666,,,110.48333333333333,,,,,,,,,,,287.26666666666665,,,115.36666666666666,,,,,,,,,211.56666666666666,,,,,,,,,70.85,,,172.85,73.53333333333333,84.76666666666667,,,306.06666666666666,,22.833333333333332,74.43333333333334,53.65,,,,,,22.966666666666665,54.28333333333333,,302.3333333333333,,,,146.03333333333333,,,,,,112.85,,,,0.0,105.98333333333333,93.98333333333333,,,,73.83333333333333,,,,,,774.7666666666667,,,724.35,,,,88.48333333333333,924.4666666666667,,,74.98333333333333,,,,,104.4,,,,,88.16666666666667,,,168.58333333333334,,97.93333333333334,,153.8,,,,,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.03333333333333,,,,,,,,,,,,,,,92.21666666666667,,91.56666666666666,290.48333333333335,,,,,,1397.4666666666667,,87.13333333333334,,,78.3,,,203.98333333333332,,132.48333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,82.95,,,83.63333333333334,137.71666666666667,,,,221.85,,,,77.68333333333334,,149.85,,222.38333333333333,,,,,123.36666666666666,119.95,
FQHC145,,,,,,,53.31666666666667,,,,,100.3,50.733333333333334,178.16666666666666,186.85,,,,139.23333333333332,,,,,,,192.7,,,,,,,,,,,,,,,,,,,,,,,,,131.31666666666666,,,,,,122.23333333333333,,,,,,,,,17.7,,,,256.85,,,,24.933333333333334,,,40.03333333333333,,,,,,,,,,,,,,44.916666666666664,,,,,,,,,,,,,,101.23333333333333,,,,39.8,,,,62.28333333333333,52.61666666666667,,,,,117.03333333333333,66.63333333333334,116.56666666666666,,,,,,117.16666666666667,117.2,,,,,,108.95,,,,95.46666666666667,,42.4,120.3,,,72.21666666666667,0.0,82.13333333333334,,,,60.75,,,,,,,,,,,111.01666666666667,,21.916666666666668,,,,66.53333333333333,,,,,23.283333333333335,,,125.35,,85.13333333333334,,,,,25.116666666666667,,122.93333333333334,,,,,101.23333333333333,,110.18333333333334,,,,,,,,,,,,,,,,,,,,,,,,,84.08333333333333,,,245.23333333333332,,,,,,,,,,,,,,35.733333333333334,,37.083333333333336,,,,,,,,,140.5,,,14.55,,,184.71666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.516666666666667,,,11.6,,,,,186.58333333333334,,,260.03333333333336,15.4,,,,,,,,,50.15,60.31666666666667,
FQHC146,,,,,,,54.333333333333336,,,,,,126.7,,197.46666666666667,,,,125.9,,,,,,,,,319.3,,,,,,,206.36666666666667,,,,,,,,,,,,,,,,186.95,,,,,,,1230.1666666666667,212.2,,,,,,,103.9,,,,,,,,93.65,,,105.31666666666666,,,,,,,,,,,241.26666666666668,,,97.41666666666667,,,,,,,,,169.61666666666667,,,,,,,,,86.78333333333333,,,111.5,73.38333333333334,61.46666666666667,,,,,136.33333333333334,30.133333333333333,95.63333333333334,,,,,,136.46666666666667,96.26666666666667,,,,,,103.31666666666666,,,,,,96.75,,,,91.51666666666667,85.96666666666667,0.0,,,,63.416666666666664,,,,,,281.8833333333333,,,,,,,104.5,,,,58.61666666666667,,,,,81.76666666666667,,,,,104.05,,,208.25,,87.03333333333333,,125.7,,,,,53.81666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,145.51666666666668,,,,,,,,,,,,,,,,,81.36666666666666,,79.76666666666667,333.6166666666667,,,,,,,,127.41666666666667,,,71.08333333333333,,,213.71666666666667,,172.58333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,66.31666666666666,,,66.06666666666666,174.85,,,,231.58333333333334,,,,71.78333333333333,,197.7,,,,,,,116.08333333333333,107.21666666666667,
FQHC147,,,363.53333333333336,,228.16666666666666,155.01666666666668,,,,,,,,,,290.73333333333335,,,,,,,,135.4,,,,,,,,,,,,,,,,,,,172.68333333333334,,109.56666666666666,,,,,,,,,169.88333333333333,,,,,,,269.1,,,,,,,,,,9.466666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.53333333333333,,,,,312.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,184.83333333333334,,,,,,33.5,,,,,,,,,148.33333333333334,,,161.61666666666667,,168.65,,,,,,,208.81666666666666,136.85,,,,,,,,76.36666666666666,,,,,,,,90.3,107.16666666666667,,,,,,,,166.95,,212.8,,,,,,,,,,,,,,,,,,,,,,,92.11666666666666,,55.21666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.98333333333332,,,,,308.48333333333335,,,,,,,,223.1,,,,308.3833333333333,,,,,,,,,,,,480.3666666666667,,,,,,
FQHC148,,,,135.68333333333334,,,,,,,,,,,,,99.81666666666666,,,138.4,,,29.866666666666667,,,,,,,,,,,,,,,,,,43.85,,,,,,,,,,,,,,95.76666666666667,,,,,,,57.4,,,,,,,,,,,,,,,,,,,,,,101.96666666666667,187.33333333333334,,,,,,,,,,42.833333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.6,,,,,,,,,,,51.733333333333334,,,,,,,,,,,,0.0,,,,,195.03333333333333,,,,,,,46.93333333333333,,,,,,,,95.43333333333334,,,,,,46.95,,,,,,,,,,,69.13333333333334,,,,,89.25,,,,,,,,,30.433333333333334,70.76666666666667,66.11666666666666,,,,71.95,,190.58333333333334,,,139.26666666666668,,,,,,,,,,,,,129.85,,,54.1,81.05,,,,,,,102.7,,,,,,,82.25,,,,,,,,,,,,13.55,,,,,,,,,,,,129.05,,,,,,63.21666666666667,,,,,,,,,,66.03333333333333,,,,,73.86666666666666,,,,,,,,,,,,,44.083333333333336,,,
FQHC149,,,,,,,,,,,727.5833333333334,,,463.3833333333333,,,,,,,,,,,,,,,,,,,,296.3,,,,,,,,,,,,,,,,,,,,,,,,,,216.86666666666667,,,,,,,165.05,,,532.7,,,,,,110.18333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.2,,,,,,,,366.6,,,,,,278.8833333333333,,,,,,,,,,,,,,,,,0.0,,,,,,,,,198.88333333333333,,,,559.65,,,,,,,,,,,,,,154.55,,,,,164.41666666666666,,,,,,,,,,,,,,,,,,,,,,165.98333333333332,,,,,,,,265.0,,208.68333333333334,,,,378.6166666666667,,521.5666666666667,,,,,,,,,,,,935.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7,83.4,,,,,344.76666666666665,,,321.48333333333335,,,,,,,,,,,,,533.3333333333334,,,,,,,,372.45,,,,
FQHC150,,,,,,,11.866666666666667,,,,,,94.46666666666667,,111.8,,,,139.91666666666666,,,,,,,,,,,,,,,,146.86666666666667,,,,,,,,,,,,,,,,120.15,,,,,,,,214.26666666666668,,,,,,,64.71666666666667,,,,,,,,59.81666666666667,,,64.01666666666667,,,,,,,,,,,254.56666666666666,,,68.9,,,,,,,,,,,,,,,,,,49.63333333333333,,,,30.366666666666667,42.93333333333333,,,372.7,,95.13333333333334,92.75,107.83333333333333,,,,,,95.26666666666667,108.46666666666667,,,,,,118.65,,,,,,66.38333333333334,,,,52.11666666666667,61.6,59.166666666666664,,,,0.0,,,,,,,,,,,,,68.46666666666667,,,,87.76666666666667,,,,,58.483333333333334,,,,,45.516666666666666,,,228.46666666666667,,52.9,,,,,,,82.31666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,109.76666666666667,,302.1166666666667,,,,,,,,,,,,,,,54.96666666666667,,52.63333333333333,354.26666666666665,,,,,,,,142.23333333333332,,,50.86666666666667,,,161.31666666666666,,192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,51.666666666666664,,,51.416666666666664,176.5,,,,181.03333333333333,,,,49.083333333333336,,158.93333333333334,,,,,,,94.73333333333333,80.93333333333334,
FQHC151,,,264.5,,115.13333333333334,115.98333333333333,,,,,,,,,,164.16666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,113.65,,,,,,,,,,,1060.85,,,,,,,170.06666666666666,,,,,,,,,,238.25,,,,,774.5333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,,,,,213.16666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.9,,,,0.0,,,,,,250.71666666666667,,,,,,,,,24.916666666666668,,,95.58333333333333,,102.61666666666666,,,,,,,117.78333333333333,105.81666666666666,,,,,,,,290.26666666666665,860.1833333333333,,,,,,,58.7,,778.25,,,,,,,132.91666666666666,,166.76666666666668,,,,,,,,,,,,,,,,,,,,,,,60.516666666666666,,936.0833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.95,,,,,,,,,,,118.91666666666667,,,,,,,,,,,,,,,,,,138.33333333333334,,,,,,
FQHC152,,,,,,,,27.833333333333332,,,,,,,,,,93.3,,,121.61666666666666,,,150.36666666666667,146.58333333333334,,,,,,117.46666666666667,,,,,,,240.8,,,,,,169.9,273.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.46666666666667,,121.3,,,,,,,,,,,,,,123.46666666666667,63.06666666666667,,,,60.5,,,719.0166666666667,,,213.38333333333333,,,,,,162.51666666666668,93.48333333333333,,,,52.21666666666667,287.5833333333333,,,,63.56666666666667,,,,,,143.88333333333333,,,,,,,,,,,,279.6333333333333,,,,,,,,,,,,,,,,,,0.0,,,142.23333333333332,,,,,,,,,,148.6,,251.46666666666667,,,,,,,,,,,,,,,,,308.51666666666665,,,,,,,,,,,,184.2,,,,,,187.01666666666668,,,,,,,30.85,,,,,295.4,1630.55,188.03333333333333,,,,,,,,271.0833333333333,,,,,,,,,,,,,,,,,,,,,,,,,194.53333333333333,,,,,,,,,23.616666666666667,,,111.68333333333334,,58.85,,,,,,,,,185.81666666666666,,,,,,,,,,,,186.0,,,,,,,,,,,259.4,,,,,,,
FQHC153,,,,180.41666666666666,,,,,273.81666666666666,250.56666666666666,,,,,,,243.0,,,182.13333333333333,,240.36666666666667,230.78333333333333,,,,258.45,,353.7,,,,,,,247.11666666666667,,,199.0,,200.88333333333333,,,,,223.43333333333334,,,,,,,,,237.3,,,,,,,220.13333333333333,225.6,,,,,,,,,,,,,,,,,,218.38333333333333,,,240.5,272.65,318.8333333333333,,,,,,,,,213.78333333333333,215.71666666666667,,215.81666666666666,,,,,,147.46666666666667,,,,,,,,,,,,,,,,,,,,,235.55,,,,,,,,,,,224.18333333333334,,,284.7,,,,,,,,,228.16666666666666,,,,,0.0,259.0,,,,,,210.46666666666667,,,,,,,,247.26666666666668,,,,,,223.33333333333334,,,,,,,,,,,194.21666666666667,,,,,246.21666666666667,,,,,,,,235.75,274.03333333333336,283.55,262.3666666666667,,,,286.3666666666667,,128.05,248.61666666666667,,318.2,,,,,,,,,,,,,317.8666666666667,,,281.3666666666667,290.6,,,,,,,299.93333333333334,,,232.28333333333333,,,,280.01666666666665,,,,,,,260.98333333333335,,,,,313.9166666666667,232.81666666666666,,249.4,,,,,,,,,316.56666666666666,,,,,,288.95,,,,,278.21666666666664,,,,,283.21666666666664,,,,,313.1166666666667,,125.15,,,,90.31666666666666,,,,,238.5,,284.2,,,
FQHC154,,,,,,,,,158.96666666666667,152.7,,,,,,,,,,,,,,,,,4.766666666666667,,,,,146.13333333333333,,,,26.05,,,113.01666666666667,,,,,,,53.233333333333334,,,,,,160.86666666666667,,,,,,,,,,,47.6,,,,,144.13333333333333,,,,,,,,,,133.05,,,260.21666666666664,,,,,,,,,,,167.75,,,,82.76666666666667,,82.86666666666666,,,148.0,124.45,,131.65,,,,,,,,,,,,,,,,,,,,,,,,,,,129.8,,,,169.53333333333333,,,,109.06666666666666,,,,,,,,,,,,,,234.8,0.0,,,,,,,,,,,,,,,,,,,156.66666666666666,,,,,,,,,,151.51666666666668,,,,,,,,,,,151.78333333333333,,,,81.15,,,,,,,,,268.3,166.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.48333333333332,,149.26666666666668,163.58333333333334,,,,,,,,171.18333333333334,,,,,,173.6,175.23333333333332,,,,,,,,,137.31666666666666,,,,,,,,,,,,55.983333333333334,,,,,,,,,166.5,,,177.96666666666667,,,,260.56666666666666,,,,,153.31666666666666,,,,,
FQHC155,,,,,,,,208.1,,,,,,,,,,29.983333333333334,,,55.2,,,133.06666666666666,59.86666666666667,,,,,,63.53333333333333,,,,,,,,,,,,,62.983333333333334,169.96666666666667,,,,,,,,,262.51666666666665,,,,,,,,,,,,,,,,,,,57.483333333333334,,58.31666666666667,,,,,,,,,,,,,,40.45,257.78333333333336,,,,243.7,,,600.05,,,,,,,,,93.91666666666667,266.68333333333334,,,,225.41666666666666,,,,,229.13333333333333,,,,,,54.016666666666666,,,,407.6166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,221.11666666666667,,,0.0,,,,,,,,,,79.58333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.56666666666666,270.31666666666666,,,,,104.85,,,,,,,202.91666666666666,,,,,335.6,,,419.26666666666665,,,,,,,300.26666666666665,,,,,,,,,,,,,,,,,,,,,,,,,142.41666666666666,,,,,,,,,196.95,,,263.28333333333336,,173.83333333333334,,,,,,,,,114.8,,,,,,,,175.03333333333333,,,,114.98333333333333,,,,,,,,,,,,,,863.8666666666667,,,,
FQHC156,39.483333333333334,,,,,,,,,,,,,,391.0833333333333,,,,366.4,,,,,,,,,40.166666666666664,,,,,,,437.55,,,184.6,,,,,,,,,,,,,375.56666666666666,,,,,,,1323.0333333333333,553.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.4,,,,,,,,,,,,227.51666666666668,,,,,,,,,,,,,,,,,,,346.56666666666666,,329.3666666666667,,,,,,346.7,332.46666666666664,,59.71666666666667,,,,404.3333333333333,,,,,,,,,,350.73333333333335,,309.0,,,,,,,,,,0.0,,,197.5,,,,,1037.0666666666666,,,,,,,,,,,,,,,,1143.7333333333333,,,,,,,,,360.68333333333334,,,,,,,,,,,,,,,,,,,,,,,,,299.2,1464.35,,,,,,,,,275.8666666666667,,,,,,,,,,,,1326.0166666666667,,,,,,1392.4166666666667,,377.73333333333335,,,,,,,,1105.0166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.1,,,,,,,,,,456.56666666666666,,178.98333333333332,,,,,,,
FQHC157,,,413.9,,236.81666666666666,152.66666666666666,,,,,,,,,,254.85,,,,,,,,169.4,,,,,,,,,,,,,,,,,,,160.33333333333334,,143.56666666666666,,,,,,,,,203.88333333333333,,,,,,,261.75,,,,,,,,,,37.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.18333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,,,187.48333333333332,,,,,,0.0,,,,,,,,,153.98333333333332,,,167.26666666666668,,174.3,,,,,,,214.46666666666667,142.5,,,,,,,,101.83333333333333,598.1166666666667,,,,,,,95.95,354.3,,,,,,,,203.16666666666666,,218.45,,,,,,,,,,,,,,,,,,,,,,,107.33333333333333,,73.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.2,,,,,357.28333333333336,,,,,,,,257.1,,,,357.18333333333334,,,,,,,,,,,,658.1666666666666,,,,,,
FQHC158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.85,,,,281.81666666666666,,,,,,,,,,,,,,268.3,,,,,,,,,,,,187.31666666666666,,,,,,,36.18333333333333,,,,,,,,,144.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.8,,,,,,,,,,41.65,,,,,,,,,,,253.06666666666666,,,274.43333333333334,285.75,,,,,,,,,262.5833333333333,,,,,,,255.7,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,155.0,,,,,164.86666666666667,,,,,299.9166666666667,1220.7666666666667,,,,,968.3833333333333,,,,,,,,,,,166.43333333333334,,,,,,,,77.18333333333334,,51.2,,,,,,,308.3833333333333,,,,,,,,292.2,,,,,,,,,,,,,,,,,,,,,,,266.9,,,,,,,,,,,,,,,,,163.15,122.7,,,,,,,,294.93333333333334,632.2666666666667,,,,,,,,,,,,,,,,,,,,,,,,
FQHC159,238.83333333333334,,,,,,,,,,,,,,1098.9333333333334,,,,483.65,,,,,,,,,324.6,,,,,,,1131.9833333333333,,,282.03333333333336,,,,,,,,,,,,,1092.2666666666667,,,,,,,1295.5833333333333,1146.3833333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.8333333333334,,,,,,,,,,,,386.95,,,,,,,,,,,,,,,,,,,481.1166666666667,,435.98333333333335,,,,,,481.25,443.46666666666664,,216.61666666666667,,,,,,,,,,,,,,449.1666666666667,,,,,,,,,,,,287.8,,,0.0,,,,,167.5,,,,,,,,,,,,,,,,1116.2833333333333,,,,,,,,,475.2,,,,,,,,,,,,,,,,,,,,,,,,,1176.6333333333334,1313.9,,,,,,,,,1174.6666666666667,,,,,,,,,,,,1423.45,,,,,,1392.55,,491.18333333333334,,,,,,,,1202.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.6833333333333,,,,,,,,,,1151.0,,276.4166666666667,,,,,,,
FQHC160,,,,128.08333333333334,,,,,,,,,,,,,52.1,,,121.36666666666666,,,26.683333333333334,,,,,,402.5,,,,,,,,,,,,27.916666666666668,,,,,,,,,,,,,,47.13333333333333,,,,,,,42.13333333333333,,,,,,,,,,,,,,,,,,,,,,53.333333333333336,169.88333333333333,367.6333333333333,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.416666666666668,,,,,,,,,,,23.75,,,,,,,,,,,,36.95,,,,,185.48333333333332,,,,,,,0.0,,,,,,,,69.53333333333333,,,,,,19.516666666666666,,,,,,,,,,,46.333333333333336,,,,,67.01666666666667,,,,,,,,,49.483333333333334,24.966666666666665,57.583333333333336,,,,27.033333333333335,,181.03333333333333,,,132.15,,,,,,,,,,,,,120.85,,,11.916666666666666,37.13333333333333,,,,,,,45.11666666666667,,,,,,,24.95,,,,,,,,,,,,51.833333333333336,,,478.73333333333335,,,,,,,,,119.71666666666667,,,,,,19.466666666666665,,,,,,,,,,19.166666666666668,,,,,38.31666666666667,,,,,,,,,,,,,8.133333333333333,,,
FQHC161,,,,,,,,,,,146.53333333333333,5.216666666666667,103.48333333333333,111.71666666666667,,,,,,,,,,,,122.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.21666666666667,,,,,,,,,106.16666666666667,,,,187.61666666666667,,,,92.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.45,392.53333333333336,318.46666666666664,,,,,176.08333333333334,,,,,,,,152.1,,,,,,147.81666666666666,,,,,,,,188.98333333333332,,,,27.233333333333334,,,52.31666666666667,,,,115.65,,,,,,,,,,,,,,,,0.0,179.28333333333333,94.16666666666667,,265.25,,,,,,,91.0,,,40.78333333333333,,,,,,,85.41666666666667,,194.88333333333333,,,,,,,38.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,125.9,233.9,,184.88333333333333,,,,,,,,,,,,,,117.75,,118.63333333333334,,,,,,,,,,,,97.9,,,,,,,,,,,,,,,,,,,,,,,,,,,236.93333333333334,,,253.31666666666666,,98.7,,,98.45,,,,,,,,196.63333333333333,90.83333333333333,,,,,,,237.8,,116.48333333333333,,
FQHC162,,,,,,,,,,,20.466666666666665,202.15,246.85,98.98333333333333,,,,,,,450.21666666666664,,,,,96.03333333333333,,,,,,,,199.26666666666668,,,,,,,,,,,,,,,,,,,,,,,177.45,,,,,,,,,252.45,,,,32.166666666666664,,,,233.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.91666666666666,399.1166666666667,,,,,,,,,,,,,,,,,,,,73.56666666666666,,,,,,181.85,,,,,,191.73333333333332,,,175.15,,,,,,,,,,,,,,,,,,,,191.38333333333333,0.0,235.03333333333333,,412.2,,,,,,,231.86666666666667,,,193.56666666666666,,,,,,,226.28333333333333,,,,,,,,,157.25,,,,,,,,,,,,,,,,,,,,,,,,,238.61666666666667,84.75,,45.666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.1333333333333,,,,,,,,,,,,,,,,,,,,,,,,,103.26666666666667,,,107.71666666666667,,,1029.65,,,,,,,,,,35.05,,,,,,,,74.46666666666667,,241.73333333333332,,
FQHC163,,,,,,,51.233333333333334,,,,206.28333333333333,96.53333333333333,42.5,166.25,122.76666666666667,,,,150.36666666666667,,,,,,,177.38333333333333,,,,,,,,,,,,,,,,,,,,,,,,,129.8,,,,,,109.95,,,,,,,,,16.016666666666666,,,,242.15,,,,5.65,,,47.13333333333333,,,,,,,,,,,,,,52.016666666666666,,,,,,,,,,,,,,83.43333333333334,,,,40.9,,,103.53333333333333,68.88333333333334,64.5,,,,,124.78333333333333,64.55,114.48333333333333,,,,,,124.91666666666667,115.11666666666666,,,,,,99.0,,,,76.95,,49.5,108.63333333333334,,,79.96666666666667,18.1,94.66666666666667,,,,58.28333333333333,,,,,,,,,,,97.98333333333333,220.6,0.0,,,,77.21666666666667,,,,,3.1,,,112.41666666666667,,94.4,,,,,8.716666666666667,,124.55,,,,,111.0,,95.78333333333333,,,,,,,,,,,,,,,,,,,,,,,,,66.9,,,232.45,,,,,,,,,,,,,,44.016666666666666,,39.03333333333333,,,,,,,,,172.5,,,25.6,,,189.13333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.65,,,20.05,,,,,191.0,,,248.3,18.5,,,,,,,,,35.35,53.06666666666667,
FQHC164,224.21666666666667,,,,,,,,,,,,,,1084.3166666666666,,,,469.03333333333336,,,,,,,,,309.98333333333335,,,,,,,1117.3666666666666,,,267.4166666666667,,,,,,,,,,,,,1077.65,,,,,,,1418.85,1131.7666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.2166666666667,,,,,,,,,,,,372.3333333333333,,,,,,,,,,,,,,,,,,,466.5,,421.3666666666667,,,,,,466.6333333333333,428.85,,202.0,,,,,,,,,,,,,,434.55,,,,,,,,,,,,273.18333333333334,,,192.76666666666668,,,,,0.0,,,,,,,,,,,,,,,,1239.55,,,,,,,,,460.5833333333333,,,,,,,,,,,,,,,,,,,,,,,,,1162.0166666666667,1387.1666666666667,,,,,,,,,1160.05,,,,,,,,,,,,1408.8333333333333,,,,,,1488.2333333333333,,476.56666666666666,,,,,,,,1187.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.0666666666667,,,,,,,,,,1136.3833333333334,,261.8,,,,,,,
